,0,1,2,3,4,5,6,7,8,9,10
805,806,(1995),电影,大话西游之大圣娶亲 西遊記大結局之仙履奇緣 ,刘镇伟,周星驰 / 吴孟达 / 朱茵 / 蔡少芬 / 蓝洁瑛 / 莫文蔚 / 罗家英 / 刘镇伟 / 陆树铭 / 李健仁,喜剧 / 动作 / 爱情 / 奇幻 / 冒险,香港 / 中国大陆,高清国粤语,2014-10-24(中国大陆) / 1995-02-04(香港),豆瓣：9.1 
806,807,(2005),电影,毁灭战士 Doom ,Andrzej Bartkowiak,道恩·强森 / 卡尔·厄本 / 裴淳华,动作 / 科幻 / 惊悚 / 恐怖 / 冒险,英国 / 捷克 / 德国 / 美国,高清中字,2005-10-20,豆瓣：6.0 
807,808,(2015),电视剧,三个傻Boy ,,张子栋 / 张一鸣 / 黄才伦,剧情 / 喜剧,中国大陆,9集已完结,2015-11-10(中国大陆),豆瓣：4.0 
808,809,(2013),电视剧,两周 투윅스 ,孙亨锡,李准基 / 金素妍 / 朴河宣,剧情,韩国,16集已完结,2013-08-07(韩国),豆瓣：8.4 
809,810,(2012),电视剧,善良的男人 세상 어디에도 없는 착한남자 ,金震源,宋仲基 / 文彩元 / 朴诗妍 / 金英哲 / 李光洙 / 李侑菲 / 陈庆 / 吴勇 / 李相烨 / 赵成夏 / 金叡园 / 金泰勋 / 姜灿熙 / 安信源 / 梁益俊,剧情,韩国,20集已完结,2012-09-12(韩国),豆瓣：8.1 
810,811,(2006),电影,霍元甲 ,于仁泰,李连杰 / 董勇 / 孙俪 / 中村狮童 / 鲍起静 / 邹兆龙 / 原田真人 / 杨紫琼,剧情 / 动作 / 传记,美国 / 中国大陆 / 香港,高清国语,2006-01-25(中国大陆) / 2006-01-26(香港),豆瓣：6.6 
811,812,(1998),午夜,满清十大酷刑之赤裸凌迟 ,曹建南,郑浩南 / 林威 / 甄楚倩 / 杨梵 / 杨雄,剧情 / 情色,香港,高清国语,1998-09-05,豆瓣：4.3 
812,813,(2015),电影,火影忍者剧场版：博人 BORUTO -NARUTO THE MOVIE- ,山下宏幸,三瓶由布子 / 菊池心 / 竹内顺子 / 杉山纪彰 / 阿部敦 / 小野贤章 / 木岛隆一 / 早见沙织 / 浪川大辅,动画,日本,高清中字,2015-08-07(日本),豆瓣：8.8 
813,814,(2002),电影,生化危机 Resident Evil ,保罗·安德森,米拉·乔沃维奇 / 米歇尔·罗德里格兹 / 科林·萨蒙 / 埃里克·马比斯 / 詹姆斯·鲍弗,动作 / 科幻 / 恐怖,英国 / 德国 / 法国 / 美国,高清中字,2002-03-15(美国),豆瓣：7.8 
814,815,(2004),电影,生化危机2：启示录 Resident Evil: Apocalypse ,亚历山大·维特,米拉·乔沃维奇 / 西耶娜·盖尔利 / 奥德·菲尔 / 托马斯·克莱舒曼 / 索菲·瓦瓦塞尔 / 何家蓓,动作 / 科幻 / 惊悚 / 恐怖,德国 / 法国 / 英国 / 加拿大 / 美国,高清中字,2004-09-10(加拿大) / 2004-09-10(美国),豆瓣：7.6 
815,816,(2007),电影,生化危机3：灭绝 Resident Evil: Extinction ,拉塞尔·穆卡希,米拉·乔沃维奇 / 奥德·菲尔 / 伊恩·格雷 / 艾丽·拉特 / 亚香缇,动作 / 科幻 / 惊悚 / 恐怖,美国 / 法国 / 澳大利亚 / 德国 / 英国,高清中字,2007-09-21(美国),豆瓣：7.1 
816,817,(2010),电影,生化危机4：战神再生 Resident Evil: Afterlife ,保罗·安德森,米拉·乔沃维奇 / 艾丽·拉特 / 温特沃斯·米勒 / 西耶娜·盖尔利 / 波瑞斯·科乔 / 肖恩·罗伯茨 / 金·寇兹 / 史宾塞·洛克 / 卡塞·巴恩菲尔德,动作 / 科幻 / 惊悚 / 恐怖 / 冒险,德国 / 法国 / 美国 / 加拿大,高清中字,2010-11-16(中国大陆) / 2010-09-10(美国),豆瓣：6.2 
817,818,(2012),电影,生化危机5：惩罚 Resident Evil: Retribution ,保罗·安德森,米拉·乔沃维奇 / 米歇尔·罗德里格兹 / 西耶娜·盖尔利 / 李冰冰 / 凯文·杜兰 / 奥德·菲尔 / 肖恩·罗伯茨 / 科林·萨蒙 / 中岛美嘉 / 波瑞斯·科乔 / 阿娅娜·恩吉妮尔,动作 / 科幻 / 惊悚 / 恐怖,德国 / 加拿大 / 美国 / 法国,高清中字,2013-03-17(中国大陆) / 2012-09-14(美国),豆瓣：5.5 
818,819,(2015),电影,墓穴迷城 ,宁敬武,吕聿来 / 谢君豪 / 张睿家 / 黎一墨 / 彭波 / 何佩瑜 / 时诗 / 张陆 / 杜玉明,惊悚,中国大陆,高清,2015-09-18(中国大陆),豆瓣：4.4 
819,820,(2014),电影,盟军夺宝队 The Monuments Men ,乔治·克鲁尼,乔治·克鲁尼 / 马特·达蒙 / 比尔·默瑞 / 凯特·布兰切特 / 约翰·古德曼 / 让·杜雅尔丹 / 休·博内威利 / 鲍勃·巴拉班 / 迪米特里·列奥尼达斯 / 尤斯图斯·冯·多赫纳尼 / 扎哈瑞·巴哈罗夫 / 迈克尔·布兰德纳 / 山姆·哈兹尔丁,剧情 / 传记 / 历史 / 战争,美国 / 德国,高清中字,2014-03-28(中国大陆) / 2014-02-07(美国),豆瓣：5.5 
820,821,(2015),电影,校花驾到2蜜桃时代 ,马成成,文卓 / 范薇 / 石靖怡 / 李玲,剧情 / 喜剧 / 爱情,中国大陆,高清,2015-11-24,豆瓣：0.0 
821,822,(1987),电影,倩女幽魂 ,程小东,张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 薛芷伦 / 胡大为 / 王晶,剧情 / 爱情 / 武侠 / 古装,香港,高清国语,2011-04-30(中国大陆) / 1987-07-18(香港),豆瓣：8.5 
822,823,(1990),电影,倩女幽魂2：人间道 倩女幽魂II 人間道 ,程小东,张国荣 / 王祖贤 / 张学友 / 午马 / 李子雄 / 李嘉欣 / 刘洵 / 刘兆铭 / 谷峰,喜剧 / 动作 / 爱情 / 鬼怪,香港,高清国语,1990-07-13,豆瓣：7.7 
823,824,(1991),电影,倩女幽魂3：道道道 倩女幽魂Ⅲ 道道道 ,程小东 / 徐克,梁朝伟 / 张学友 / 王祖贤 / 利智 / 刘兆铭 / 刘洵 / 刘玉婷 / 黄光亮 / 李子雄,喜剧 / 动作 / 恐怖 / 奇幻,香港,高清国粤语,1991-07-18,豆瓣：7.3 
824,825,(2015),午夜,有毒的欲望：上瘾 욕망의 독: 중독 ,Yoon Yeo-chang,金善英,悬疑 / 惊悚 / 情色,韩国,高清中字,2014-09-25,豆瓣：4.3 
825,826,(2014),午夜,法利赛人 바리새인 ,郑永培,비키 / 조민아 / 예학영,爱情 / 剧情 / 情色,韩国,高清无字幕,2014-09-25(韩国),豆瓣：5.2 
826,827,(2013),午夜,爱情镜头 러브씬 ,KIM Doo Heon,金俊元 / 权布希 / 李素贤 / 黄豚顺,伦理 / 成人 / 情色,韩国,高清中字,2013-10-03,豆瓣：4.2 
827,828,(2015),电影,杰姆和全息图 Jem and the Holograms ,朱浩伟,莫利·林沃德 / 瑞安·古兹曼 / 朱丽叶特·刘易斯 / 斯戴芬妮·斯考特 / 海莉福田贵代子 / 奥布里·皮普尔斯 / 尼可拉斯·博朗 / 奥罗拉·佩里纽 / Samantha Newark / Britta Phillips,音乐 / 奇幻 / 冒险,美国,高清中字,2015-10-23(美国),豆瓣：4.9 
828,829,(2015),电影,枪杀近距离 Close Range ,艾萨克·佛罗伦汀,斯科特·阿金斯 / 尼克·齐兰德 / 卡蒂琳·基茨 / Jake La Botz / Tony Perez / Madison Lawlor / Javad Ramezani / Julien Cesario / Jimmy Chhiu / Ray Dia,动作 / 犯罪,美国,高清中字,2015-11-26,豆瓣：5.0 
829,830,(2009),电影,海盗电台 The Boat That Rocked ,理查德·柯蒂斯,比尔·奈伊 / 肯尼思·布拉纳 / 菲利普·塞默·霍夫曼 / 尼克·弗罗斯特 / 汤姆·斯图里奇 / 瑞斯·伊凡斯 / 瑞斯·达比 / 克里斯·奥多德 / 妲露拉·莱莉 / 凯瑟琳·帕金森 / 杰克·达文波特,剧情 / 喜剧 / 音乐,英国 / 德国 / 法国,高清中字,2009-04-01(英国),豆瓣：8.7 
830,831,(2015),音乐,错过的情人 - ☭．兮兮  回来了 ,☭．兮兮  回来了,☭．兮兮  回来了,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：4.7 
831,832,(2015),音乐,《你是哪一种MV》 - 浅蓝 ,浅蓝,浅蓝,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：5.3 
832,833,(2015),音乐,MC快手我真不会 - 夏可可 ,夏可可,夏可可,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：8.7 
833,834,(2015),音乐,臣妾做不到 - ▶i Ｒ◀小金刚求亲一口 ,▶i Ｒ◀小金刚求亲一口,▶i Ｒ◀小金刚求亲一口,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：5.0 
834,835,(2015),音乐,上和下舞蹈 - 藻小胖 ,藻小胖,藻小胖,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：9.2 
835,836,(2015),音乐,在梦中 沈曼 - 沈曼 ,沈曼,沈曼,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：8.7 
836,837,(2015),音乐,《寒江雪》 - 娜宝儿 ,娜宝儿,娜宝儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：6.7 
837,838,(2015),音乐,走着走着就散了 - 羽落 ,羽落,羽落,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：1.8 
838,839,(2015),音乐,我的心好冷 - 叉系 ,叉系,叉系,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-27,豆瓣：2.1 
839,840,(2015),福利,韩国美女主播性感热舞 ,瑶台倩影入梦来,瑶台倩影入梦来,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-24,豆瓣：2.0 
840,841,(2015),福利,泰妹纸系列  萨瓦迪卡[好色][好色][好色][好色][好色] ,最牛逼的视频,最牛逼的视频,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-24,豆瓣：5.5 
841,842,(2015),福利,一群在KTV喝高了疯玩的女人们 ,熟中自有颜如玉,熟中自有颜如玉,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-25,豆瓣：3.8 
842,843,(2015),福利,外国少女在家里扭扭扭 so cool ,花园美美@sina,花园美美@sina,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-23,豆瓣：8.6 
843,844,(2011),电影,有希望的男人 Muži v naději ,伊力·维伊德雷克,维卡·克里克斯 / 伊里·马哈塞克 / 波莱克·波利夫卡 / 彼得拉·赫雷比科娃 / 西蒙娜·史达索娃,剧情 / 喜剧,捷克,高清中字,2011-08-25(捷克),豆瓣：7.7 
844,845,(2011),,当你熟睡 Mientras duermes ,豪梅·巴拿盖鲁,路伊斯·托沙 / 玛塔·埃图娜 / 艾尔伯特·圣·胡安 / Carlos Lasarte / Petra Martínez / Iris Almeida / Pep Tosar / 托尼·科尔维略,悬疑 / 惊悚,西班牙,高清中字,2011-10-14(西班牙),豆瓣：7.3 
845,846,(2015),电影,丧尸大战僵尸 ,杨哲,彭禺厶 / 朱佳希 / 吕晶 / 贺宽 / 张哲浩,,中国大陆,高清,2015-11-27,豆瓣：4.0 
846,847,(2008),电影,蛇妖诱惑 ปาฏิหาริย์รักต่างพันธุ์ ,Teerawat Rujeenatham,Jesadaporn Pholdee / Ploy Jindachote / Pasin Ruengwut,动作,泰国,高清中字,2008-12-31,豆瓣：5.6 
847,848,(2006),电影,魔术师 The Illusionist ,尼尔·博格,爱德华·诺顿 / 保罗·吉亚玛提 / 杰西卡·贝尔 / 卢夫斯·塞维尔 / 埃迪·马森,剧情 / 爱情 / 悬疑,美国 / 捷克,高清中字,2006-09-01(美国),豆瓣：7.6 
848,849,(2013),电影,超人：钢铁之躯 Man of Steel ,扎克·施奈德,亨利·卡维尔 / 艾米·亚当斯 / 迈克尔·珊农 / 凯文·科斯特纳 / 戴安·琳恩 / 罗素·克劳 / 克里斯托弗·米洛尼 / 安婕·特拉乌 / 劳伦斯·菲什伯恩 / 阿耶莱特·祖里尔 / 雅丹·古尔德 / 迈克尔·凯利 / 迪伦·斯派比利 / 朱利安·,动作 / 科幻 / 冒险,美国 / 加拿大 / 英国,高清中字,2013-06-20(中国大陆) / 2013-06-14(美国),豆瓣：6.8 
849,850,(2004),电影,初恋50次 50 First Dates ,彼得·西格尔,亚当·桑德勒 / 德鲁·巴里摩尔 / 罗伯·施奈德 / 西恩·奥斯汀 / 卢西亚·斯杜斯  / 丹·艾克罗伊德 / 艾米·希尔 / 艾伦·卡瓦特 / 布莱克·克拉克 / 玛娅·鲁道夫 / Pomaika'i Brown / Joe Nakashima /,喜剧 / 爱情,美国,高清中字,2004-06-25(中国大陆) / 2004-02-13(美国),豆瓣：7.9 
850,851,(2005),电影,V字仇杀队 V for Vendetta ,詹姆斯·麦克特格,娜塔莉·波特曼 / 雨果·维文 / 鲁珀特·格雷夫斯 / 斯蒂芬·瑞 / 斯蒂芬·弗雷 / 伊莫琴·普茨 / 约翰·赫特 / 蒂姆·皮戈特-史密斯 / 罗杰·阿拉姆 / 约翰·斯坦丁 / 西妮德·库萨克 / 娜塔莎·怀特曼 / 本·迈尔斯,剧情 / 动作 / 科幻 / 惊悚,美国 / 英国 / 德国,高清中字,2005-12-11(BNAT电影节) / 2006-03-17(美国),豆瓣：8.8 
851,852,(2015),午夜,空即是色 Sex Is Zero ,황상원,곽민준 / 최임경,剧情 / 情色,韩国,高清无字幕,2015-11-06,豆瓣：4.3 
852,853,(1999),电影,星愿 星语心愿 ,马楚成,任贤齐 / 张柏芝 / 苏永康 / 陈逸宁 / 邓萃雯 / 曾志伟 / 葛民辉,剧情 / 爱情 / 奇幻,香港,高清国粤语,1999-08-21,豆瓣：7.1 
853,854,(2015),电影,诡打墙 ,游松,艾丽娅 / 潘辰 / 郭月 / 刘力扬 / 王增奇 / 张伦硕 / 周冉,惊悚,中国大陆,高清,2015-09-24(中国大陆),豆瓣：3.0 
854,855,(2015),电影,你别吓唬我 ,孙晓明,张琦 / 刘宇 / 鲍京松 / 许海洋 / 李爽,剧情 / 喜剧 / 悬疑 / 惊悚 / 恐怖 / 奇幻,中国大陆,高清,2015-11-27,豆瓣：0.0 
855,856,(2015),电影,家有虎妻 ,柳珂,阴奕彤 / 黄子腾 / 王文 / 陈垚 / 潘阳 / 陈佩珊 / 杜旭东,喜剧 / 爱情,中国大陆,高清,2015-10-10(中国大陆),豆瓣：2.2 
856,857,(2015),电影,幸存者 Survivor ,詹姆斯·麦克特格,米拉·乔沃维奇 / 皮尔斯·布鲁斯南 / 迪伦·麦克德莫特 / 安吉拉·贝塞特 / 罗伯特·福斯特 / 帕克·索耶 / 巴沙尔·拉海尔 / 罗伊斯·皮尔逊 / 肖恩·蒂尔 / 陆思敬 / 安东尼娅·托马斯 / 弗朗西斯·德·拉·图瓦 / 罗杰·里斯 / 班,动作 / 惊悚,英国 / 美国,高清中字,2015-10-18(中国大陆) / 2015-05-29(美国) / 2015-06-05(英国),豆瓣：5.7 
857,858,(2015),电影,复仇者格林 avengers grimm ,Jeremy M. Inman,Casper Van Dien/Rileah Vanderbilt/Milynn Sarley /Lauren Parkinson/Marah Fairclough /Henry Foster Brown/Bryan Dietzman/Beach East,动作 / 科幻 / 冒险,美国,高清中字,2015-04-14,豆瓣：3.3 
858,859,(2001),电影,古墓丽影 Lara Croft: Tomb Raider ,Simon West,安吉丽娜·朱莉 / 强·沃特 / 伊恩·格雷 / 诺亚·泰勒 / 丹尼尔·克雷格,动作 / 惊悚 / 奇幻 / 冒险,美国 / 英国 / 德国 / 日本,高清中字,2001-06-15,豆瓣：7.0 
859,860,(2003),电影,古墓丽影2 Lara Croft Tomb Raider: The Cradle of Life ,扬·德·邦特,安吉丽娜·朱莉 / 杰拉德·巴特勒 / 塞伦·希德 / Chris Barrie / 诺亚·泰勒 / 杰曼·翰苏 / 蒂尔·施威格 / 任达华 / 尹子维,动作 / 惊悚 / 奇幻 / 冒险,美国 / 德国 / 日本 / 英国,高清中字,2003-07-21(美国),豆瓣：6.6 
860,861,(2015),电影,床上观戏 ,合民原,马晴晴 / 吕宁 / 彭波 / 李金蔓 / 颜楚杉 / 陈帅,爱情 / 纪录片 / 短片 / 情色,中国大陆,高清,2015-11-24,豆瓣：3.0 
861,862,(2015),电影,僵尸王爷 ,张平元,许京川 / 袁媛 / 张玉轩 / 闻超 / 陈婧 / 杨可 / 彭静,喜剧 / 惊悚 / 奇幻,中国大陆,高清,2015-11-25(中国大陆),豆瓣：0.0 
862,863,(2009),,人体蜈蚣 ,汤姆·希克斯,戴特·莱瑟 / 阿什利·卡洛斯·威廉姆斯 / 艾什琳恩·叶尼 / 北村昭博,剧情 / 恐怖 / 惊悚,美国,高清中字,2009-09-26,豆瓣：5.4 
863,864,(2011),,人体蜈蚣2 ,汤姆·希克斯(Tom Six),劳伦斯·R·哈维 / 艾什琳恩·叶尼 / 多米尼克·波雷里,剧情 / 恐怖,英国 / 美国 / 荷兰,高清中字,2011-10-07(美国),豆瓣：5.4 
864,865,(2015),,人体蜈蚣3 ,汤姆·希克斯,劳伦斯·R·哈维 / 戴特·莱瑟 / 汤姆·希克斯 / 艾什琳恩·叶尼,恐怖 / 剧情 / 犯罪,英国 / 美国 /  荷兰,高清中字,2015-06-20,豆瓣：7.5 
865,866,(2015),电影,坏蛋必须死 ,孙皓,陈柏霖 / 孙艺珍 / 乔振宇 / 申贤俊 / 张光 / 杨旭文 / 丁文博 / 朴哲民 / 关晓彤,喜剧 / 动作 / 悬疑 / 犯罪,中国大陆 / 香港,高清,2015-11-27(中国大陆) / 2016-01-07(韩国),豆瓣：6.5 
866,867,(2015),电影,黑猫警长之翡翠之星 ,于胜军 / 史学刚 / 青松 / 施屹,赵路 / 吴天昊 / 林子杰 / 刘莹 / 程玉珠 / 李传缨 / 詹佳 / 陶典 / 施佳加 / 于胜军 / 戴佳峄 / 戴超航 / 刘圣博 / 殷筱瑜 / 张彦东 / 张拯 / 关睿 / 史学刚,喜剧 / 动作 / 科幻 / 动画,中国大陆,高清,2015-08-07(中国大陆),豆瓣：5.2 
867,868,(1998),电影,拯救大兵瑞恩 Saving Private Ryan ,史蒂文·斯皮尔伯格,汤姆·汉克斯 / 汤姆·塞兹摩尔 / 爱德华·伯恩斯 / 巴里·佩珀 / 亚当·戈德堡 / 范·迪塞尔 / 乔瓦尼·瑞比西 / 杰瑞米·戴维斯 / 马特·达蒙 / 特德·丹森 / 保罗·吉亚玛提 / 丹尼斯·法里纳 / 马克斯·马蒂尼 / 丹兰·布鲁诺 /,剧情 / 历史 / 战争,美国,高清中字,1998-07-24(美国),豆瓣：8.8 
868,869,(2014),电影,星际穿越 Interstellar ,克里斯托弗·诺兰,马修·麦康纳 / 安妮·海瑟薇 / 杰西卡·查斯坦 / 迈克尔·凯恩 / 麦肯吉·弗依 / 蒂莫西·柴勒梅德 / 约翰·利特高 / 韦斯·本特利 / 大卫·吉雅西 / 比尔·欧文 / 马特·达蒙 / 卡西·阿弗莱克 / 托弗·戈瑞斯 / 艾伦·伯斯汀 /,剧情 / 科幻 / 悬疑 / 家庭 / 冒险,美国 / 英国 / 加拿大,高清中字,2014-11-12(中国大陆) / 2014-11-07(美国),豆瓣：9.1 
869,870,(1971),电影,唐山大兄 ,罗维,李小龙 / 田俊 / 衣依 / 苗可秀 / 林正英,剧情 / 动作 / 惊悚 / 犯罪,香港,高清,1971-10-03,豆瓣：7.7 
870,871,(2012),电影,超级战舰 Battleship ,彼得·博格,泰勒·克奇 / 亚历山大·斯卡斯加德 / 蕾哈娜 / 布鲁克琳·黛克 / 浅野忠信 / 哈米什·林克莱特 / 连姆·尼森 / 彼特·麦尼科 / 杰西·普莱蒙 / 杰瑞·费拉拉 / 亚当·戈德利,动作 / 科幻 / 冒险 / 灾难,美国,高清中字,2012-04-18(中国大陆) / 2012-04-03(东京首映) / 2012-05-18(美国),豆瓣：6.6 
871,872,(2013),电影,环太平洋 Pacific Rim ,吉尔莫·德尔·托罗,查理·汉纳姆 / 菊地凛子 / 伊德里斯·艾尔巴 / 查理·戴 / 朗·普尔曼 / 罗伯特·卡辛斯基 / 马克斯·马蒂尼 / 伯恩·戈曼 / 小克利夫顿·克林斯 / 芦田爱菜 / 迪亚哥·克莱特霍夫 / 希瑟·多克森 / 罗伯特·梅耶,动作 / 科幻 / 冒险 / 灾难,美国,高清中字,2013-07-31(中国大陆) / 2013-07-12(美国),豆瓣：7.7 
872,873,(2011),电影,洛杉矶之战 Battle: Los Angeles ,乔纳森·里贝斯曼,艾伦·艾克哈特 / 米歇尔·罗德里格兹 / 拉蒙·罗德里格兹 / 布丽姬·穆娜 / 迈克尔·佩纳 / 威尔·罗斯海尔 / 科里·哈德里克 / 尼欧,动作 / 科幻 / 战争 / 灾难,美国,高清中字,2011-03-18(中国大陆) / 2011-03-11(美国),豆瓣：6.0 
873,874,(2012),电影,钢铁苍穹 Iron Sky ,季莫·沃伦索拉,戈兹·奥托 / 茱莉亚·迭泽 / 克里斯托弗·卡比 / 斯黛芬妮·保罗 / 斯洛·派克内尔 / 乌多·奇尔 / Peta Sergeant,喜剧 / 动作 / 科幻,芬兰 / 德国 / 澳大利亚,高清中字,2012-04-04(德国),豆瓣：6.6 
874,875,(2015),电影,对风说爱你 風中家族 ,王童,杨祐宁 / 郭采洁 / 郭碧婷 / 胡宇威 / 柯佳嬿 / 李晓川 / 李淳 / 林玟谊 / 姜瑞佳 / 樊光耀 / 陶传正 / 张世 / 郑有杰,剧情 / 爱情,台湾 / 中国大陆,高清,2015-06-26(中国大陆) / 2015-07-24(台湾),豆瓣：6.5 
875,876,(2015),电影,灰姑娘 Cinderella ,肯尼思·布拉纳,莉莉·詹姆斯 / 理查德·麦登 / 凯特·布兰切特 / 海莉·阿特维尔 / 海伦娜·伯翰·卡特 / 荷丽黛·格兰杰 / 索菲 麦希拉 / 斯特兰·斯卡斯加德 / 侬索·阿诺斯 / 德里克·雅各比 / 本·卓别林 / 罗伯·布莱顿 / 埃洛伊塞·韦伯 / 劳,爱情 / 奇幻 / 冒险,美国 / 英国,高清中字,2015-03-13(美国/中国大陆) / 2015-02-13(柏林电影节),豆瓣：6.8 
876,877,(2014),电影,后备空姐 ,管晓杰,赵奕欢 / 文卓 / 秦汉擂 / 刘宇珽 / 邹杨,喜剧,中国大陆 / 马来西亚,高清,2014-05-01(中国大陆),豆瓣：2.9 
877,878,(2014),电影,校花驾到之极品校花 ,管晓杰,赵奕欢 / 文梦洋 / 姜潮 / 立威廉,剧情,中国大陆,高清国语,2014-11-21(中国大陆),豆瓣：3.1 
878,879,(2015),电影,消失的凶手 ,罗志良,刘青云 / 林家栋 / 李小璐 / 江一燕 / 郭晓冬 / 凤小岳,动作 / 悬疑 / 犯罪,中国大陆 / 香港,高清,2015-11-27(中国大陆),豆瓣：6.0 
879,880,(2014),电影,十二公民 ,徐昂,何冰 / 韩童生 / 钱波 / 赵春羊 / 米铁增 / 高冬平 / 张永强 / 李光复 / 王刚 / 班赞 / 刘辉 / 雷佳,剧情 / 悬疑,中国大陆,高清,2015-05-15(中国大陆) / 2014-10-19(罗马电影节),豆瓣：8.2 
880,881,(2012),电影,七个神经病 Seven Psychopaths ,马丁·麦克唐纳,科林·法瑞尔 / 山姆·洛克威尔 / 伍迪·哈里森 / 克里斯托弗·沃肯 / 艾比·考尼什 / 海伦娜·马特森 / 迈克尔·斯图巴 / 迈克尔·皮特 / 哈利·戴恩·斯坦通 / 加布蕾·丝迪贝 / 欧嘉·柯瑞兰寇,喜剧 / 犯罪,英国,高清中字,2012-10-12(美国) / 2012-12-07(英国),豆瓣：7.6 
881,882,(1998),电影,"两杆大烟枪 Lock, Stock and Two Smoking Barrels ",盖·里奇,杰森·弗莱明 / 德克斯特·弗莱彻 / 尼克·莫兰 / 杰森·斯坦森 / 斯蒂文·麦金托什 / 斯汀 / 维尼·琼斯,剧情 / 喜剧 / 犯罪,英国,高清中字,1998-08-28(英国),豆瓣：9.0 
882,883,(2008),电影,洋葱电影 The Onion Movie ,Tom Kuntz / Mike Maguire,Daniel Chacón / Ken Takemoto / 史蒂文·席格,喜剧,美国,高清中字,2008-06-03,豆瓣：7.7 
883,884,(2012),电影,独裁者 The Dictator ,拉里·查尔斯,萨莎·拜伦·科恩 / 本·金斯利 / 杰森·曼兹沃克斯 / 梅根·福克斯 / 安娜·法瑞丝 / 爱德华·诺顿,喜剧,美国,高清中字,2012-05-16(美国),豆瓣：7.6 
884,885,(2008),电影,阅后即焚 Burn After Reading ,伊桑·科恩 / 乔尔·科恩,乔治·克鲁尼 / 弗兰西斯·麦克多蒙德 / 布拉德·皮特 / 约翰·马尔科维奇 / 蒂尔达·斯文顿,剧情 / 喜剧 / 犯罪,美国 / 英国 / 法国,高清中字,2008-08-27(威尼斯电影节) / 2008-09-12(美国),豆瓣：7.0 
885,886,(2006),电影,疯狂的石头 ,宁浩,徐峥 / 郭涛 / 刘桦 / 黄渤 / 连晋 / 优恵 / 罗兰,喜剧 / 犯罪,中国大陆 / 香港,高清国语,2006-06-30(中国大陆) / 2006-08-10(香港),豆瓣：8.1 
886,887,(2000),电影,"逃狱三王 O Brother, Where Art Thou? ",伊桑·科恩 / 乔尔·科恩,乔治·克鲁尼 / 约翰·特托罗 / 蒂姆·布雷克·尼尔森 / 约翰·古德曼 / 霍利·亨特,喜剧 / 音乐 / 犯罪 / 冒险,英国 / 法国 / 美国,高清中字,2000-12-22(美国),豆瓣：7.9 
887,888,(2007),电影,哈拉十诫 The Ten ,大卫·韦恩,保罗·路德 / 亚当·布罗迪 / 乔恩·哈姆 / 薇诺娜·瑞德 / 肯·马里诺 / 法米克·詹森 / 列维·施瑞博尔 / 贾斯汀·塞洛克斯 / 杰西卡·阿尔芭,喜剧,美国,高清中字,2007-08-03,豆瓣：6.5 
888,889,(2015),电视剧,阿南的小情人 南くんの恋人～my little lover ,小中和哉,中川大志 / 山本舞香 / 秋本奈绪美 / 吉田里琴 / 铃木身来 / 中山绘梨奈 / 佐々木萌詠 / 有森也实 / 角替和枝,,日本,10集已完结,2015-11-09(日本),豆瓣：6.3 
889,890,(2015),电影,捉妖济 ,麦田,刘頔 / 齐超 / 汪晴 / 黄永卓 / 舒雅 / 陈星池 / 张效铭,喜剧 / 悬疑 / 惊悚,中国大陆,高清,2015年7月,豆瓣：3.4 
890,891,(2015),电影,捉妖济2前世今生 ,麦田,刘頔 / 齐超 / 黄永卓 / 汪晴 / 沈驰 / 桑娜,,中国大陆,高清,2015-08-07(中国大陆),豆瓣：0.0 
891,892,(2015),电影,捉妖济3人鬼殊途 ,麦田,刘頔 / 齐超 / 桑娜 / 刘冯合欢 / 舒雅 / 卜钰 / 沈驰 / 周末,喜剧 / 悬疑 / 惊悚 / 恐怖,中国大陆,高清,2015-11-27(中国大陆),豆瓣：0.0 
892,893,(2015),电影,天堂90分钟 90 Minutes in Heaven ,麦克·鲍力施,海登·克里斯滕森 / 凯特·波茨沃斯 / 哈德森·米克 / 鲍比·巴特森 / 伊丽莎白·亨特 / 大卫·克莱德·卡尔 / 凯瑟琳·卡兰 / 德怀特·尤科姆 / 迈克尔·W·史密斯 / 吉娜·西蒙 / 迈克尔·哈丁 / 罗达·格里菲丝 / 蒂娜·比斯利,剧情,美国,高清中字,2015-09-11(美国),豆瓣：5.6 
